A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1,A1
6317174297,1836686060,5236744486,718489300,8656350625,5901993385,9085339605,4883290655,1083742592,3919604924,6002726985,7839846706,2811768596,6101204167,6928227471,2302741343,3647290572,734220823,7525619610,3496522258
2183973944,5600865037,7555655100,6929157654,6565291810,3159026465,2227562277,6527217740,1275357564,1295744304,3396117965,2328034155,3230489286,4838155628,1736011601,8510119940,8031896206,4410192287,2861124142,6316139253
6883181764,7040358143,5371409423,5094943507,2433549859,3246726492,5880317474,6924017915,6951227296,1010406990,2012200121,1898471436,1478604397,2768255773,6140764688,2855956079,999954833,587787359,5480922672,244815846
8940451202,6800349312,5415669601,5705317057,3575052159,6663030387,3122437370,3692213159,1246255424,5717410971,3964476984,3446324568,1969372998,1263039146,6500700791,4423736152,2350343974,6576614183,4046142479,3931165574
3080683602,2319200072,6149662495,2586829793,3343975071,2090599411,6955920690,5639113869,8166339920,2362003752,1707030582,8654902670,6531374220,8200687887,4557493227,1660188809,1252761382,7099351826,8166279160,7111690995
942369455,1649471105,1816451612,2025108338,5244446367,4578059231,1157980668,6883431757,2398041797,5696290998,1003139821,2432885841,5147141162,8838994727,6443764239,404954898,3013610648,8258932756,1594186223,1114285704
1494807049,428105834,7189730611,7692892426,3699740307,1869512568,1389118926,6240351144,8665403614,4823303794,8478614304,5012530321,4140394536,5042492065,793304524,1308853669,3300295548,1495618395,5863186333,1557767155
272000485,841685337,4245804759,5032717,476181713,35810343,1884281105,8871693307,8245569640,8276091436,3742109898,8597012840,7624931883,7494198633,6608957988,5712433284,6232064321,7586912251,458303253,7652000615
5927016468,7981855294,134445724,8584085861,94484672,3474114472,871099592,6867205260,6250529182,5734661735,1999526121,7678825533,5476039114,4485369396,6118889305,8205924903,1829411940,6871533312,1700406949,6149672494
1540177114,7198909025,8609101322,3470375046,3997956060,1490276135,2785928168,2249736302,6045179264,6716077607,5083129335,8358479164,4254885189,3998135652,2305555784,6772571145,4203013208,1304375229,2901804983,6806741784
5202780389,6029312012,2343756923,3760592130,5114807336,3937544368,3577840607,3094978476,3018473996,4982289654,7819733304,2743536928,487647620,438556534,1956848064,3020435393,2264303407,8691337685,3201202452,5574836149
8499162209,3320815023,1439606492,1150746879,1179088643,4094125238,8004934160,1629840341,1976174691,3032077385,3198715076,6543358874,464131305,2437692742,8295457809,5557094876,2036215770,7030801080,3263342367,2835705308
4496657386,7266960322,7688814845,337642455,1556612631,4388961698,8773732386,2793847763,2065477358,6200545631,844786070,7853749780,4102114830,1264294306,1261918862,7640706046,3673041310,3497869458,6427977318,3595515263
2232355148,5670237767,8268202012,3931633519,7661405411,2911280417,5922660927,299210342,2585479154,3042932310,1252149290,8478857951,6447496954,5671678347,7636722643,6317323141,7760223047,2155054638,178786387,5315523094
4823971037,8029072451,4796310986,7024341731,1002415051,4907413570,1664138849,6561531747,3614032915,2706751094,5900764241,1580759774,4371855055,7866611045,6121337712,2237945538,7343693733,6770742822,2946913887,4297561490
5086993132,1215459163,8396998987,9086585592,8088099900,4524600633,8476736227,3566067188,1267779620,8740437134,1470081645,976696490,397499898,342904969,202416506,4017693523,5649654125,1824908556,3214887605,385224457
6799431662,4076611665,4816892792,4672323087,1088153731,8670201499,6619617564,3174168554,3246566482,5886352366,8032006029,8865418678,5748328467,6715309873,8203633094,6248228223,7864671436,3072691627,1189192441,4741650741
5480571255,1392493684,3284516619,3982081159,6598487912,963330268,7943263516,1361971780,2811401828,7665780823,8663939658,202815464,2137432294,8794426997,6765565600,105602392,4330127799,569207460,7476606428,2307130974
7053599268,8814479790,7940420736,8733825015,4292970870,3370464720,6106999958,7618782098,6397254891,7383581373,1558583073,848288461,1451720572,741539946,2584560193,7139660123,7356065347,8159015694,8042011850,6314417304
1423023260,1552054977,8153363858,6050492898,686977273,4215268607,304741820,6705526483,5107506415,2773297808,1761606856,7500401831,7108534722,3783006428,4987008023,443349267,6207958861,84271265,5667806962,6291306073
6899966860,5520539130,3254969566,1760301394,6495188343,7533170065,223570162,1373921741,4155829082,1515311504,855037896,5004099652,3123371863,6576941849,7699011886,89503037,3040731586,1093315838,7034377093,5781532128
990778245,2954958751,5639928834,28624463,2819221287,2259294918,2943315957,7853691612,1039762598,7702985335,3790581189,2143931685,169864781,3032069270,7218240732,7504083343,7961450370,2732384067,5601951539,4605538668
3999058854,6951399400,7819582379,3963545797,4728715191,2112604064,1237982690,6437522220,8812877741,1621073197,1383550035,8431333423,7626818082,2239014473,4500917778,7572843927,2071332627,2592321272,7817215114,6933654459
2956334763,2085314714,5152650439,4130444786,5711138230,7175414186,8582037663,6097086907,2274533270,665604918,4168474821,1590723994,1862602239,8461636402,5887668398,905568954,3519667564,40808994,8886461972,6793359613
3891237511,4127664457,2752613893,7743069324,1089524192,8053319227,5231947573,4094895752,4814467920,6681169659,4711737317,269598802,7345706274,6592723920,8904379124,5402430003,3624924851,2264588861,3941858189,7314163785
5723447352,6315565286,4863577408,752266086,7755623964,5889157263,6312106191,160990114,5157312277,7713715949,6931294883,2909033832,8152763295,4859174199,2011548696,5660518352,5782138267,186117761,2453637219,385952562
2185338951,1052416872,1724323052,2527778830,1113300035,6159620450,1541035374,2745235959,1445316383,1824257047,5198438380,2118897612,5300211256,4994131576,8824195789,7976256030,7772542543,4105907568,7122967777,2501139273
4462961748,3980545051,4114181491,5427583720,7785087416,5828440541,6573152334,8279377345,103729170,7853495514,4483311300,7767562174,4884705929,2257375507,7369294969,2272378265,765821592,8742342973,1292462823,2475212296
6506706524,4299369462,7995859290,8186039678,6504085904,8342292763,3970984390,4907735784,6909514868,8501140860,1734331445,5442455256,2891274739,2372714863,1008201077,3342005603,6559687106,5204581406,6140054138,4390616943
5731065341,2520986682,2696833842,5937291908,3337760972,8250448269,4123755467,1774414491,8532524334,6720551395,2233018601,999376919,5539058132,8789290115,8921860868,5503339477,7460052754,7072028572,6786117724,1979438850
3647035782,221948494,5746382315,9011762512,7015783998,6956997829,1314686011,3802094591,4374021892,926639364,168752914,134826396,8397427010,8695397574,5507622081,7317132844,1466775495,6328572605,407046673,8115186464
5966221638,7246006998,892158697,3090528258,4545939415,5055246092,7820985047,3198481453,1455723095,3243615603,3290437224,6176742203,3994413278,5882833156,5506799328,5321249286,4913140153,2891347742,5633501990,2187192639
6847035318,2132268522,5568707047,3521955225,6183551600,5462190053,726037862,266844847,3708780573,5416801531,3589738487,3300743960,1347089669,5487691382,4730664125,4968029521,5675716473,6054514175,7008682407,3127738132
3290782324,8712386616,3331570518,3319108952,6755128589,4376756256,7147126861,6611538148,3083394313,6647969187,678667354,2322103006,3328822264,2790110575,6599543260,3274920824,1300569914,7714288194,5456240778,6859529972
6045342577,8770561121,2219372806,3342258892,4009679040,2256972943,8795743499,5898887461,5525661249,4041287367,7702610866,5160748346,5413740194,7630433680,4656296559,8508224329,1618188486,2821297162,2025057553,6892001065
6615639606,6895487647,4792495344,2853921305,1073314728,3681249270,2317089216,6163894090,7755371334,783044699,1508723003,5390894751,6762253475,958006713,8928706860,7029925551,8893567678,8444323527,1022051315,4554820219
126475173,6167108806,240482585,3478492973,4684133128,2785490617,1026368401,5693993049,8373740101,536856632,3451440788,7757467107,9104926472,5104571272,5587102539,9000340558,5446919059,2845982201,4482382666,4233208113
831045828,6961618181,8949349387,7637348662,3254299817,3186563755,7688711714,5120131844,1653860192,6630360428,626073159,8175154744,658770103,2297377262,5613306847,1593426883,3388782910,855401444,2178588538,79200110
4676782157,3728945665,2434384946,3804622188,7892112129,7436694352,5806520963,2129130184,3552978330,5563500282,2094435580,3148830222,8482748755,8782059561,3589235186,616785568,296406244,3103816623,8934993604,2106385585
4600785830,6295282064,6699614631,2475935238,5529057301,8541011628,7364487204,358316659,87593699,5951468762,5729222238,3916291708,3565698301,3239261413,4934888258,6434759309,3096335130,8391954883,6707075055,5172673996
6106483325,344434749,8495083123,6636218973,996513339,4936923542,2767990459,5091563203,5848633117,776684224,6204317681,6358497193,8113756325,7650464304,7126011352,4681781107,2525235084,3671408151,6805980606,8878345234
2318570055,6941572331,8743842118,8114772589,8296137032,5569308329,6851239473,8516858394,7245555673,1343970884,3843934572,5990418887,4172432109,4511081280,2445026567,5026314435,4671153489,6980260881,8511028991,3356650257
2390877149,4618640196,8689772138,3629460738,4852005596,8904040487,3005079256,5089303049,6107427487,2117991650,7768805705,1723176406,1186472399,7241998929,4198742232,1434192640,6690407884,6612730887,5902037632,4258392794
7344024012,8579440690,1556254864,1648963894,6571913584,3442572282,194959632,7300960986,3782597491,2802130171,3146380306,6923819108,6010162191,7517381828,2351708933,5271438547,5225930929,1233889589,1029800703,7645319894
3120445008,2110820873,3945308589,5461513267,6901429517,6278332312,8350173868,4313320740,4646632565,7726905296,469862055,987734985,5235709683,3750528789,3433109075,388224719,8341543128,1076767093,8805163739,9096339288
1908270084,649346413,8734323422,7739632483,8208376011,8362307667,6169235655,1445547350,844958690,2153941450,6145920258,2664003802,2655034164,4655723289,6154263714,6662170108,2090836936,5092962839,7047370812,6230438462
2221469067,2923752377,5975359245,6830086324,1455951779,814527956,5985840800,3819428261,536419751,5460131402,5124257356,641918539,6910303276,7988217842,8707679944,3261551117,6324069460,3540309517,1788431693,7393221259
4550703420,2650767114,5036495630,3532802447,7599602579,8797501444,4641421056,2685443986,410249834,950936816,8994942137,6822226218,1813868355,6656950257,6984027664,6714330452,8316124183,5156063717,1916911988,3948386853
8836540866,802261025,7341762631,6157654456,106908162,712349313,2726589170,7709591236,4505018173,2073282319,4462617621,2698947665,545866793,6731027233,6048455517,6316921683,4133659003,5260982625,2210385807,7866370940
1095085880,4827257167,1225783984,6007472701,2960527187,3866925764,7343684317,3808757448,2975537535,7075919316,8910243821,1908335694,6247161410,2317313110,9089298788,4615243747,4107576740,8270728454,2278856250,1583669202
6747647039,625550945,4629714495,5245816753,2394908320,310974918,3886964105,254096845,5503139919,7011045650,386382395,1173644716,8329407842,5452491015,2887446767,5995126434,1771860208,3794217082,4405229159,4702717987
2379303145,6032775370,4838783316,4031201620,1673910207,275757418,5719549707,7770578945,176704432,4617641690,4233504939,6148640063,6965174704,7148978703,5597148514,8433858366,8433368283,2172177389,832572414,2301760412
359247533,5366210419,753288186,886683024,5576145776,4705268451,7370332762,6034424773,6958972823,938773264,8616342129,8771514127,8163179983,3033377066,2012173510,2038979826,4729732293,1993855746,1167587973,54500468
5841664371,1752862379,8430972960,7284942696,65704845,4011230341,1457863985,7356038220,3432396754,8064345405,2376711853,7493460031,2552120474,3088261140,5024941734,3108885811,8165103179,8207029768,3049016431,5135700280
6892341164,8385096158,6300243355,7187908922,1098408192,1722214733,3421536624,2802453577,2248160530,9062455473,1284977630,282604630,2111238231,5172752257,9075823401,8924216892,4936226041,3494784227,375283000,5763412092
2505702475,8932178091,763766282,9007654560,1572993337,8058723828,7056282515,3754671541,131875557,686163978,3444980230,2316448378,3853141226,7805801146,5123202868,7571223435,797720437,844924797,2943940219,7930176113
7463248561,8504372576,3245720744,265440059,7338189883,4952571959,8322751100,5768938065,452144041,2591122553,2637016562,5298828434,6419710784,5266929556,7448879386,4418718542,8522325630,6451355998,351898832,7599524387
6885533031,8370883616,4930161198,237709165,4011266880,5978059577,7317151969,8217070745,6359162526,2021372325,8735158957,8273489539,4713328788,5821373123,5397866626,2846781425,3101373179,6470530865,8911416042,4578547312
6459696858,7124323073,4531155297,888140649,3209434985,4208809472,6780626758,7775091067,5967405342,8928184774,8283799571,2057921456,7101310169,3362308178,5023341059,6365470710,2012412504,5528908651,2646296372,3641480780
8920925838,2726595875,7274988672,3039768577,1113264438,6041425867,4557030747,757720977,8572246051,2109096058,8114285443,3149057702,3238514623,8360482528,475498867,5136794982,4564112588,7685772358,3598251650,4051399223
4042038989,8453869569,2071127587,1274645264,7283444448,6312601225,3406547890,8799665918,4584955261,1319425277,4416602546,4879033425,1848778225,6237373743,7127679732,5709782739,3445213062,8658701531,2853739587,571639057
3714979679,8142529370,5372286524,4710572446,6315958562,8571960834,2069742894,2400282821,4525242035,6820898190,4201980988,5524027118,8171291673,5617706136,159161053,8583359947,6102281185,4921468790,44762482,6054663507
484785689,6153173883,2148304440,6066851908,3610905051,8609387961,3840376252,5302548335,6416232188,8469603377,5383287338,2121169390,3784105209,5555167768,4625201411,4611239982,8585070429,7608608972,1664158620,4411359034
992454426,100195653,7693368500,97875663,3203396149,5559000020,942369397,6071579164,796792255,3368511615,4479323148,6950911421,1884124332,1223330179,1230068011,7015535029,3427257456,3581335519,5412582254,9105477484
4871232542,6434493299,3124370288,8317722781,6698160258,6127100813,2128521022,6071175189,123030707,302167610,1811309168,2648106867,8791660578,1655573480,8208928067,4323947760,5037665816,4552484298,6280236821,4048306237
